,theta_1,theta_2
67,18.617578928210534,-0.27863129622403027
68,20.080409515528494,-0.3032288714123612
69,13.06702316273383,-0.19023760578049753
70,17.8418717625957,-0.2754353309732707
71,17.193484931624447,-0.2735820435771909
72,25.42727449734356,-0.3929842722344039
73,19.736159998369317,-0.29804872653628617
74,22.829693579365234,-0.346049282868104
75,8.57971168623259,-0.13113386980042813
76,22.96875747947493,-0.34382677644737925
77,27.67430058928104,-0.42479634242768716
78,13.726543272463095,-0.2032833536987413
79,12.879641026066695,-0.19099463750986756
80,19.895982211852534,-0.30015200286021804
81,9.990934756000245,-0.14394215575124947
82,12.08854328223443,-0.1866258309276203
83,12.863992936835501,-0.19762835845614066
84,16.984904204780022,-0.26491985750183666
85,17.504456541050082,-0.28700030114499303
86,21.812284030728257,-0.343021376928363
87,15.758941835516103,-0.2394801976632585
88,15.525890759407593,-0.24982869756394108
89,21.119210899002844,-0.32182917424373025
90,13.874903719907541,-0.21353881467879302
91,15.216976498001952,-0.2441378610741239
92,21.35546454881299,-0.3260593751152939
93,11.574358590501799,-0.17720855576805405
94,17.47564694060734,-0.2665267261801168
95,15.271592648255924,-0.2306304428207982
96,12.858129953676393,-0.20519164431900355
97,6.982516016740548,-0.12339426804489173
98,13.664118278106317,-0.22394180705760358
99,18.309273684328815,-0.2880677177471479
100,18.98253442571844,-0.29739401164770957
101,9.173595531787598,-0.1447179025823805
102,16.407988993616193,-0.24884229007929895
103,13.054731357989624,-0.2011068912477449
104,10.413850569757285,-0.1586017830547592
105,13.673194681451285,-0.22037622234172624
106,17.39321954192347,-0.26431600823579526
107,20.412828527010774,-0.306859642480053
108,6.202210173919431,-0.10671032865502478
109,18.015969257316016,-0.2719050747133849
110,20.622338013281222,-0.31911805445886043
111,17.12988945612903,-0.2617356433518873
112,14.784614071069743,-0.21735974408020145
113,17.386659104002703,-0.27212247306779586
114,11.358920322861936,-0.1770136808742942
115,18.76897981903344,-0.2795932434995373
116,14.824757106288436,-0.21712388718477763
117,9.918060413168737,-0.1685621278838899
118,24.157757542077654,-0.3558151192720575
119,14.578068939843295,-0.22199232209285993
120,14.414393316747676,-0.21817397142880515
121,14.919766729660225,-0.23274711767668857
122,12.916278795504798,-0.1998664291297228
123,12.996876635501819,-0.20300667978552334
124,12.946473494432649,-0.20917633582624318
125,16.871605122856913,-0.2689025317180085
126,14.520526573283478,-0.22582472974534878
127,17.314965362892913,-0.24830137398663826
128,20.818675718983933,-0.32079601934237495
129,12.974957936878884,-0.2067324205107436
130,15.260390758023817,-0.22197971527051943
131,20.06146420400971,-0.3243649916918211
132,18.804307895890574,-0.2901891885288146
133,12.292296993245014,-0.18996369174108158
134,7.514821252608442,-0.12965334919543614
135,8.533713661531662,-0.14027008129256663
136,11.914846493183244,-0.1892016438955908
137,20.45831314971602,-0.3131533949100326
138,18.117583953098908,-0.27748758941655727
139,15.760341823449316,-0.24454233653201318
140,21.813627558447564,-0.33110018594141477
141,14.780516709340452,-0.22561723202786307
142,14.598044058030055,-0.2212890629614996
143,18.003483559284582,-0.2761286030889557
144,14.22811692758602,-0.2334076840125028
145,26.20201540437629,-0.3850388446606188
146,15.313181882146406,-0.24815733158342532
147,18.346942323778926,-0.2821027970218545
148,12.993746097158073,-0.20641709545779943
149,17.062585599556634,-0.24738067707871633
150,8.574275300671879,-0.160695692777849
151,17.4057624431572,-0.27437027286379073
152,15.299918488001532,-0.23646091546873
153,17.882615776179513,-0.27176502632171307
154,13.90684442222735,-0.22504477377363588
155,17.33824175891062,-0.26619869542681285
156,20.03979164723701,-0.3061499450468565
157,16.333040547910343,-0.24476980310660126
158,13.0014971634838,-0.20697738230529508
159,11.411384798736576,-0.16887358997020258
160,16.45653319565435,-0.26717989245223894
161,20.879267228818385,-0.29950118941450776
162,22.824594917043726,-0.3504167183748336
163,13.575976442823187,-0.2072552075743
164,15.624281804384529,-0.24956529607141617
165,18.45934089499665,-0.2745590592540974
166,20.416607825930015,-0.31900279275031906
167,17.45751014551052,-0.28075724986416384
168,16.768043923422226,-0.2602941480851476
169,8.316814919937071,-0.14685905681164274
170,19.41642468988202,-0.29610071354360373
171,19.34493882951265,-0.2814314693569211
172,19.202202726180516,-0.3015687805983811
173,14.122240089757192,-0.2272902221728817
174,16.49971768658986,-0.2553567869289955
175,25.56241812435858,-0.3828490413496949
176,17.56561625540502,-0.2979673321631341
177,22.818027147934373,-0.3480118515997667
178,16.90773743042795,-0.25599353889070625
179,16.587918600553536,-0.25810587523465545
180,19.55249517241181,-0.3099822140906028
181,16.895705053101636,-0.25393208970751274
182,13.503895084104423,-0.21388373383744366
183,9.013608319136273,-0.14774964189872558
184,9.682177306579224,-0.162424188803738
185,10.693081187487866,-0.17135804928171988
186,18.284330413258047,-0.27296265025757505
187,12.215226147930135,-0.21229527101334228
188,19.522984817584884,-0.29989056606475983
189,16.273554658454565,-0.26289964456943193
190,17.72671704387939,-0.26234624827417624
191,14.380960483968309,-0.2258470018368622
192,15.150932503143604,-0.23940178866720876
193,16.20034341601319,-0.24950467977296273
194,20.709319179649775,-0.30306068753257065
195,17.498363854279283,-0.2670110294235513
196,12.916995858592331,-0.2081287833539484
197,22.516154568243806,-0.340243038072989
198,17.027942895115892,-0.26023654480132363
199,16.185115885266093,-0.2601717165704199
200,16.642544155434976,-0.2672111126772415
201,19.78531998073504,-0.3041078935736242
202,20.061295504326402,-0.3070041328229656
203,7.972777862560291,-0.14646108852202167
204,13.263149910509226,-0.20236135744638928
205,18.816390208155774,-0.2854257594041562
206,11.868149995462103,-0.18585514684871396
207,13.866905711087568,-0.21908609606705448
208,16.069134482442298,-0.23692245299964887
209,13.71065035160928,-0.22711052483034555
210,18.44270558330681,-0.27503505929736005
211,21.019670434812397,-0.32505885474611285
212,16.359356699890192,-0.25749856998053566
213,14.638562089663978,-0.23661925067470344
214,17.099052069306175,-0.28133952571195064
215,13.714713619916303,-0.2248238125312097
216,18.785052497792442,-0.29350307874983056
217,17.802130827567964,-0.26683261328317365
218,11.164955357536234,-0.16595801977210833
219,9.220156805535515,-0.1462551354369146
220,13.651584780715615,-0.21075844227010096
221,23.16869057774769,-0.3592264473261212
222,16.395892174938844,-0.25196606867083193
223,12.427037523303456,-0.19696395089189098
224,12.400125328634347,-0.19747872477733397
225,17.894901376501117,-0.27443144288161164
226,8.67038742364736,-0.14601103607006738
227,17.977683551489562,-0.2887779971150791
228,21.894375998625605,-0.3467381322464347
229,9.498552558820812,-0.16094471141525352
230,11.70124013126279,-0.1891430245970815
231,18.330540486438814,-0.2775404595693278
232,17.31930812309068,-0.2658356878174476
233,12.97071243858255,-0.20152474889841124
234,20.61921517266215,-0.30697551060746786
235,20.837757285269888,-0.31368961538952744
236,14.986984292456512,-0.2425525750426057
237,20.393025297451373,-0.3137332950860926
238,16.667220449567814,-0.2458418915711237
239,6.192446303540445,-0.0803427090499097
240,11.643480907458457,-0.1789540029209416
241,18.937708118556465,-0.293184916071489
242,16.19324482546893,-0.26095897371904986
243,11.752139264889621,-0.18090899353429551
244,1.9733847165915626,-0.03961818953988777
245,12.51498278179576,-0.20213437476294704
246,17.525881048114606,-0.26841781319444746
247,17.666868102586832,-0.2714760860942056
248,19.312492531279112,-0.2861360549600699
249,17.896796132945553,-0.2825590609978033
250,16.08121639598924,-0.24193142323267297
251,13.712713601900157,-0.2078202195597876
252,17.140265835442776,-0.2596656827818413
253,18.776472827270673,-0.2852730585467832
254,12.294053857438774,-0.19632360693244616
255,16.81795290788707,-0.25081189617642585
256,17.576977276109012,-0.27764982847838393
257,16.984078057578714,-0.26927741779290826
258,14.76504060617387,-0.22077750653119435
259,15.484282416938488,-0.22601916124558158
260,20.037930845030054,-0.2985293984361424
261,20.923224808928616,-0.311264748490419
262,16.47162659072685,-0.2643008847842846
263,9.305114691947752,-0.14205078763519996
264,13.066925315839224,-0.20112321670704367
265,12.433787629073981,-0.18851250042024636
266,14.321309824561784,-0.22305999505915072
267,10.28887372317216,-0.16217391108076112
268,16.655216581047753,-0.2632484463777002
269,13.754222289134733,-0.21052020343410727
270,12.353218753012582,-0.20816741776788455
271,21.486100778021708,-0.3213459362927003
272,11.110300815147284,-0.18514366342781763
273,25.933032308053008,-0.40824587012571567
274,20.576187499059372,-0.32141707084109117
275,22.53780854545313,-0.3493490642124156
276,21.429126793553152,-0.3109118771563011
277,21.263121711398504,-0.33970284483657365
278,16.52136301982528,-0.24199757037152878
279,17.446551321350782,-0.25366873655944344
280,19.577676461495976,-0.29387503964419404
281,9.180332603272703,-0.15587169560401187
282,20.033974615865453,-0.3178252161334076
283,16.55413687836696,-0.248835965091603
284,12.324774378374121,-0.17797270650298663
285,8.1050316199288,-0.13547488912388744
286,18.67147158205649,-0.29169672185502055
287,19.62646603900265,-0.3029617586358997
288,14.476695952804732,-0.24153706052441978
289,8.550829675854553,-0.12458602287200876
290,12.443668003404047,-0.20514423279691732
291,9.823849068222893,-0.15500259316562703
292,9.596339224582199,-0.15822269734286126
293,12.763110166850721,-0.2032649741899358
294,14.944384613955238,-0.23920603541271243
295,12.481698443325728,-0.19128222108810988
296,21.471577563191843,-0.31166137869552507
297,14.097574500817704,-0.22470999707263686
298,9.598702953916314,-0.15736877610765754
299,18.50871140154655,-0.283613931010799
300,16.151540574783933,-0.2528909374637374
301,18.019109071172274,-0.2855137752370115
302,23.221537339093686,-0.35928644985860003
303,7.549342436816518,-0.12360531538904473
304,11.328974836803958,-0.17884224904140028
305,12.49594400711876,-0.18316500305046673
306,14.787581152694985,-0.22874844223030263
307,18.181973651854626,-0.28792216637237
308,13.939924443336071,-0.2026772731542803
309,15.287202621350957,-0.24365364661533692
310,17.70372041259425,-0.27227041419945897
311,16.25826357255844,-0.251861240771848
312,12.888888037789838,-0.20060961451198478
313,11.591171808730474,-0.17809457446353338
314,11.895687986522294,-0.1952866228634924
315,16.40497503094923,-0.24727670506441393
316,15.220689543869405,-0.23370848731762997
317,19.30650784023687,-0.29951617012873943
318,12.421917174334808,-0.19118337298591287
319,22.638752491815552,-0.35424684609443857
320,16.002946276305934,-0.2537286412955873
321,16.608810077497843,-0.2575697474140711
322,17.60395259736061,-0.27148887068478755
323,14.917220856081762,-0.22660907060319338
324,14.39773294918582,-0.22219652443119625
325,9.947528715247188,-0.16675284278773916
326,9.8209346182288,-0.15062356477759087
327,13.769040497666662,-0.2116878898697059
328,18.09608405149129,-0.2709839123173809
329,16.98577635373676,-0.271566287651282
330,9.053874421240067,-0.14522111809199262
331,10.66202191787131,-0.17072342595702805
332,11.664072498388792,-0.19011342585952223
333,19.320714231157446,-0.2997325940607367
334,16.611877852105337,-0.24794533733387256
335,22.74047587951634,-0.34138153666644916
336,12.5488461051612,-0.19866097322726461
337,16.9984780972706,-0.2521284927322851
338,14.270266747915565,-0.24467106421198542
339,9.98905016679645,-0.1588801723412534
340,21.372542371939318,-0.31925057121538136
341,7.507401215918382,-0.12586871521217058
342,13.64797996079343,-0.20451935965903514
343,15.880535445258976,-0.24216093043481277
344,16.135806709442797,-0.25168194684384804
345,13.459328778135054,-0.20876870698981786
346,15.096209638559442,-0.24922183751642568
347,13.232258289745037,-0.20560750262135186
348,9.498207415639081,-0.15116573578545367
349,12.557499341011024,-0.20581400284099866
350,19.36179184024754,-0.29211222069348375
351,9.774129083994142,-0.1520168668965008
352,12.446187295848214,-0.18144146289776514
353,15.639188066811348,-0.2489838780651509
354,12.692399172853264,-0.2031823784320827
355,18.51722142946788,-0.27902898819385424
356,19.762944924637345,-0.2987040692781895
357,17.37159865982204,-0.2736779628807437
358,17.12339293085843,-0.2580083142065852
359,26.001690062359778,-0.38557194900569786
360,13.157774654889625,-0.19902626521977348
361,8.36184339080869,-0.13058521773123127
362,12.098825660633537,-0.1892357036238142
363,17.497505305579807,-0.2601698013207385
364,16.268037934375297,-0.25100742598334647
365,8.656058475123482,-0.1415442204057185
366,15.27388895614073,-0.2248763603187878
367,12.789204118961056,-0.2340570182553806
368,19.030501552524463,-0.2957039241204734
369,12.61583798477171,-0.19303512970323045
370,15.85863897144329,-0.24325015254799454
371,15.533919337740594,-0.24110973891106674
372,18.491484676203584,-0.2943915864857487
373,8.247970229157321,-0.13246086228033177
374,20.493507031135138,-0.31809643230054224
375,11.519382624468063,-0.1795194096325266
376,11.214985670332874,-0.1773023261400919
377,19.969748991063376,-0.30193756141331657
378,17.738168196461686,-0.28776471717110164
379,14.605449121561788,-0.2205945954348917
380,10.937636050022293,-0.18155486377524532
381,20.75380429329438,-0.3053845162605632
382,10.977550642786555,-0.17630324180717483
383,22.268496600674517,-0.3314370078347145
384,19.03521670614431,-0.2989063749326186
385,13.196398018304244,-0.21416957010571028
386,17.299051248345755,-0.26539604224648056
387,14.71003978713216,-0.23674600228413173
388,11.976310125561433,-0.18103434431145732
389,13.574995728852436,-0.20427298493469523
390,15.117393124996768,-0.23248869039772302
391,12.334565812596448,-0.20000672591872037
392,18.722666028134327,-0.28766527085769483
393,21.786802509202722,-0.3311372427370346
394,18.130250941760927,-0.2866943215591349
395,5.719438188958033,-0.10251428256214828
396,5.043889579160741,-0.08283229172325579
397,17.394230080985125,-0.27332467264692106
398,10.512828910068105,-0.16030501470978703
399,6.456198406672227,-0.09871052883954895
400,25.505345438417734,-0.3836001960276183
401,15.430925421950072,-0.2548726390214724
402,10.529206517046351,-0.16819963760255519
403,15.230660490593625,-0.25383211681931994
404,23.011752611008028,-0.34820210428283693
405,11.101045078351644,-0.17049956408556244
406,18.72022342193857,-0.2707530985496114
407,12.356280267682903,-0.19659655146587648
408,17.205888573610807,-0.27821409289612187
409,16.041068928574013,-0.2465371459647066
410,14.833659855635904,-0.23971638589249541
411,13.994452030284378,-0.21564551407081753
412,13.703647781814867,-0.22082195162456408
413,15.492000303788107,-0.25380119079134045
414,6.716010951427946,-0.1101134357005778
415,13.58718186237827,-0.21178174679975295
416,15.57522682414807,-0.22754081414622168
417,14.46849433739237,-0.21926809841028067
418,27.782403093105373,-0.4165655492217386
419,18.39736689528536,-0.27649525937188946
420,21.201882973627598,-0.3266401157846548
421,12.73169056711893,-0.20179074292983992
422,24.568862303457692,-0.360271829978004
423,13.472842658320992,-0.2055936713396268
424,15.24912565290868,-0.2344203808318428
425,10.816049849259699,-0.16497020353127817
426,14.023741701378006,-0.20830897774414783
427,15.61274298481158,-0.23752952807176878
428,15.516815990479698,-0.258568518880265
429,17.971427551845203,-0.2819570711194989
430,8.447169332302943,-0.13647455870721248
431,11.262267143742257,-0.166620678251984
432,17.219636282530395,-0.24724396841056806
433,12.995039184621604,-0.2128450761025259
434,13.993850254184851,-0.21523430891160447
435,10.673845896318388,-0.15924421642724612
436,16.920159498590394,-0.2558545450706463
437,15.36086760841442,-0.2302522150303862
438,18.507405371390995,-0.28398079143618676
439,13.53001123683136,-0.2132374958324677
440,15.098456759030565,-0.23507494714943442
441,17.985058190451916,-0.27039311569578395
442,17.358461127431127,-0.28196700312772704
443,14.611270776118463,-0.22512160795632966
444,11.030879338718119,-0.17323199450305693
445,9.638367672291233,-0.1559313649130772
446,11.821724862242128,-0.1888298552165832
447,20.296581749429862,-0.31642747181198566
448,18.667724967889185,-0.29983253660630615
449,18.94175138764311,-0.29363652546665
450,18.894350275219693,-0.2947925576717787
451,15.35338914978161,-0.23661857491562802
452,11.353867917771368,-0.18339384649171941
453,9.024914831734309,-0.1372771565336547
454,16.988512920181485,-0.26464506769050616
455,18.69966916944712,-0.275803876856766
456,12.941095879305477,-0.20270258219385107
457,16.8170242777463,-0.25720014881869063
458,15.24511233051818,-0.2343459912622502
459,12.164610892564218,-0.19045252029734366
460,22.071894984291824,-0.3270193290295898
461,12.586489791574516,-0.198229623234412
462,20.533765303157132,-0.3051724387207536
463,14.21703947488723,-0.2102947290085734
464,18.02233029418518,-0.2736705282028238
465,18.985293268585572,-0.2894250796758807
466,6.1101339104802515,-0.10754990416215726
467,19.215001033972683,-0.2832388976012077
468,21.369089039809296,-0.32943892645647205
469,23.191272422673933,-0.3621108002743467
470,14.792292782407694,-0.2252545418204307
471,18.52022871241543,-0.2823340391990683
472,15.826798639664178,-0.24203504287774694
473,19.533018254429784,-0.2951559093011693
474,18.08641456392334,-0.27628427115781184
475,9.209163870523508,-0.14872731598346478
476,10.679247302580151,-0.17254598804102395
477,23.07561309446792,-0.35574552292714856
478,14.878442216468285,-0.2126213574868701
479,18.64979924754752,-0.27043806263143844
480,14.098695778919968,-0.21482641908905742
481,18.302478379059863,-0.27004257292738787
482,23.72312378702817,-0.3514973090982171
483,20.271041533589802,-0.3013447900401265
484,15.853799044781475,-0.25475604599935897
485,17.704279411689903,-0.27739192556348724
486,16.467206163225313,-0.24983263837307212
487,18.39797934804836,-0.28798160469492046
488,8.42704865772815,-0.13004311834295573
489,20.143328379393992,-0.2914501980177805
490,12.040916559928522,-0.1837641506605847
491,18.256575956899894,-0.2873637411541743
492,10.19857192121236,-0.15546871636109033
493,19.278998594920772,-0.29113673615968666
494,19.45426535233007,-0.3084615036985876
495,15.23593169036581,-0.23473835724723036
496,10.777604269509034,-0.1746883383514129
497,17.55560714347334,-0.26639919065644924
498,19.02792233946964,-0.29475926597080404
499,12.761170299341064,-0.1998030769817488
500,11.1892513597776,-0.1724798997160426
501,11.439574367334965,-0.18927684827562619
502,13.327817736008772,-0.20664030816600965
503,18.032026547013636,-0.2795196241639116
504,11.683312551433433,-0.17287841229012307
505,7.589420884689867,-0.12325201028188543
506,10.67004444244821,-0.1595295996701609
507,15.637137281293974,-0.23636805425740962
508,15.792206089254302,-0.25406273802304263
509,22.556648982860132,-0.3460808298826627
510,11.659643279998365,-0.17966257280802106
511,20.29738985127372,-0.324291513525599
512,17.53894728976322,-0.271975347863131
513,14.397727570326936,-0.21381273034736428
514,12.629578770706145,-0.20731416292532276
515,9.954482941700768,-0.15428162350234648
516,12.034716351469617,-0.19066935050286188
517,13.091030540862569,-0.19035061513633755
518,12.785994457051704,-0.19751661777002105
519,7.8921651262606485,-0.13119492960882223
520,15.391869969147221,-0.24485303407486414
521,8.212859586449863,-0.12664977698307
522,25.803161321487522,-0.3981959267694509
523,14.594467716768886,-0.21704454195612746
524,19.647881995165825,-0.3033803282760706
525,19.269165953846112,-0.30142500224873076
526,13.22238706210068,-0.20475686826659406
527,12.47205149846834,-0.19684323151249697
528,15.905289982852755,-0.23934621682297266
529,20.49386862364652,-0.3188638893952789
530,23.49223122551524,-0.3732801937910867
531,13.910981383353542,-0.21413020350160472
532,21.64201170797081,-0.3355349769629708
533,11.31223207515003,-0.17973884382864264
534,11.240858161611222,-0.18711724883983083
535,11.4022167714995,-0.18465454667611902
536,10.615952123035648,-0.16357619482972696
537,14.88975965579152,-0.2410439504684845
538,13.10184247894227,-0.19927630993053103
539,21.616478134223016,-0.3360116837998734
540,21.47478885571269,-0.3348301727284293
541,22.537589936040142,-0.33552094245512387
542,9.915012133850569,-0.15536637719242685
543,11.064603915507114,-0.19022179357267688
544,19.34845790925751,-0.3023736816262622
545,10.628981914471455,-0.1634469208611083
546,17.35891329745067,-0.26895861782104397
547,22.3967505868033,-0.35002655508879565
548,17.186812899888118,-0.27519205075165193
549,8.483167834968897,-0.12952656132517532
550,12.284637926073918,-0.196284040003546
551,14.357869267323638,-0.2110147532740578
552,10.222410827953873,-0.16024999304812193
553,17.659284995044793,-0.2669002887602912
554,19.022627557681425,-0.29115963378095283
555,17.384832346895756,-0.26088640889204096
556,12.273072267979241,-0.19040169177658145
557,9.505469576509162,-0.15265434847652581
558,13.025688598863198,-0.19613725212426503
559,12.21242560025101,-0.18139358738895028
560,18.132014769172763,-0.28508171777951274
561,19.580218926084918,-0.29238908796706353
562,22.33218714482875,-0.34935994808936716
563,24.222578739777028,-0.36639687425683626
564,13.297190630130753,-0.20854502446005568
565,12.565143330394749,-0.20394002797167474
566,10.928266538204234,-0.16848230267306807
567,11.393702542325089,-0.18307974310771863
568,15.860897901402677,-0.24803905013928892
569,13.238990097125335,-0.21024030750239694
570,14.76943839035828,-0.22786265000160597
571,12.894867733915783,-0.19341119884431685
572,14.779592432098404,-0.24009387864672835
573,16.40669892171939,-0.2543584281715199
574,17.823495934374677,-0.2748752921505998
575,17.818824393385334,-0.271327024670066
576,10.096309908050182,-0.1667215230306089
577,11.986660734755844,-0.18441686573892202
578,25.59219171462052,-0.3764807319007286
579,19.809573773217792,-0.3035103973037058
580,13.948686643660693,-0.21717441547384525
581,15.663684022990989,-0.24165562411114277
582,20.9058157122586,-0.3264746244638048
583,15.97247980000665,-0.2661754376813851
584,14.280169799384312,-0.22482989280678675
585,24.69690352750257,-0.3636871583823167
586,15.713923661343815,-0.23777624702368488
587,13.347305081412342,-0.2072152021315995
588,19.661934215174796,-0.30690685158897524
589,13.094144581175922,-0.19867971232621853
590,17.49491058714971,-0.25313048458700177
591,18.247450056538334,-0.27942438966869426
592,11.961647300663074,-0.19010820368145015
593,17.794034723154837,-0.2605601252872688
594,11.38699339022743,-0.1770903063259458
595,12.450510429147648,-0.19298582137656778
596,15.203152349710068,-0.2415090171931544
597,10.987468577501383,-0.18017765682014425
598,27.206070671473164,-0.4001298348852028
599,17.949792482506652,-0.27871302400682907
600,13.91318237751533,-0.20337683851507868
601,6.80236209942026,-0.11347504481633602
602,16.67602337675754,-0.24802758557060145
603,15.355124459457096,-0.2319940136180178
604,14.150993142346431,-0.22738276493266427
605,12.773407591262211,-0.19833257642119326
606,16.8639735809328,-0.2623668070569072
607,18.207032347626026,-0.26836794315388285
608,7.584035572771545,-0.1331541483473223
609,6.3621603357386345,-0.11545395214058735
610,16.752143423404362,-0.24921771741114687
611,14.38310327461121,-0.22360594445538007
612,10.721838915954622,-0.1660864253809065
613,16.557741676646387,-0.2434832219933613
614,19.082891840645253,-0.27860506539022056
615,18.458587072306912,-0.279074335564109
616,16.385794265870913,-0.24120784635061182
617,18.4567283373231,-0.27453215813804
618,14.61000604120269,-0.2327190648896499
619,17.526177524774432,-0.2667420355685532
620,22.204039048993437,-0.3447050350676675
621,6.364007956435548,-0.1022081004671983
622,16.1239239744313,-0.2591104340726582
623,16.804014630870057,-0.25512635392756805
624,19.259024076751963,-0.27911281538139393
625,23.215494935040347,-0.34087045305419766
626,16.885738522054666,-0.2565809306976767
627,13.388415710577789,-0.2057332965363009
628,24.557691565131734,-0.3777970700875187
629,13.44432857384412,-0.21903652155601414
630,20.263327275326027,-0.2906610217545518
631,13.319892451381314,-0.20768629878552777
632,19.22640162748378,-0.30772226154774224
633,20.0516859376227,-0.30838660992377565
634,13.240387574334216,-0.2030645007597606
635,11.602771947221141,-0.18213850648931906
636,11.682814575100103,-0.17319134962319144
637,19.638876639476422,-0.2963207826162897
638,15.02465029496505,-0.2503793827973382
639,17.407121375881346,-0.26013258661124006
640,11.787470633743222,-0.18912791359536096
641,16.08592296819087,-0.24919593040348575
642,19.309588081849462,-0.28795566170825004
643,17.258477969256113,-0.2762770254087029
644,22.51396771031075,-0.3435482725619314
645,17.963535407786537,-0.28350276853975376
646,8.84979558751845,-0.12892671248745108
647,8.117633854917353,-0.1323250490325637
648,8.070689681449092,-0.12419572618933611
649,14.511328565101625,-0.22942055926025956
650,8.571685744838252,-0.13119861298664176
651,19.7500998439697,-0.30195025194460284
652,12.574602238979937,-0.19636821603099142
653,22.25622017299895,-0.334268298019541
654,10.7262287303103,-0.1773745851168821
655,17.523814505931554,-0.2649699139304403
656,10.430808720634795,-0.16521739321524337
657,14.358147288548443,-0.20647425630749378
658,8.92239334323668,-0.14364474559561247
659,19.273743841606198,-0.29613812798584094
660,22.406654952757023,-0.34014193682767974
661,19.987062683768727,-0.3000169876825888
662,10.60541669899222,-0.15639325339540738
663,8.89420499436852,-0.16031636601233795
664,16.226535757183385,-0.25398243819400734
665,18.6636622054331,-0.27632012109777027
666,17.590749237767568,-0.27567555827842805
667,18.45729327926619,-0.2721300429155998
668,15.540507204115233,-0.2478569182343311
669,24.80478142134948,-0.3493125994087165
670,9.239060436245646,-0.16431399405775549
671,11.199842813314675,-0.1859295508536563
672,13.952181586610838,-0.22730428272184322
673,15.47714869050058,-0.23872224424549848
674,15.618111692353214,-0.2567874423618147
675,17.164816540526374,-0.2628699007837227
676,13.185402323819092,-0.20059479100098918
677,14.093300809733142,-0.22226663736105767
678,17.76994140024766,-0.26451906361346866
679,9.167521566945332,-0.1440411539961189
680,18.466331829246663,-0.2709362195021634
681,14.659211321025044,-0.22994228340424497
682,18.283755872822873,-0.29097695122129497
683,20.562653223172134,-0.31916746133389234
684,9.057740831662427,-0.14098713965693616
685,16.40053050434728,-0.2527918553761447
686,22.2363933780347,-0.35799909333638513
687,18.990784813578628,-0.29518240709874227
688,19.136183755464025,-0.2947138030033045
689,9.00787798508506,-0.13331758544811556
690,12.54724693369305,-0.19589857720957454
691,13.36097679451197,-0.18736666705449273
692,20.004734299625405,-0.3101142613362896
693,9.676547883643355,-0.14773966038760106
694,8.081902502035977,-0.13471362500210027
695,10.16159248101386,-0.16099664866469104
696,17.88497160877504,-0.26893545554944887
697,15.865720188627218,-0.2380945570678452
698,18.008510614959633,-0.28611956206022804
699,11.098760028830286,-0.16851061280727914
